INTERNO	AuraStudio.Core/Library/PreparedMusic.cs	el preparado sigue sirviendo
INTERNO	AuraStudio.Core/Library/PreparedMusic.cs	no se pudo leer la fecha de los archivos
INTERNO	AuraStudio.Core/Library/PreparedMusic.cs	todavía no hay preparado
INTERNO	AuraStudio.Core/Library/PreparedMusicBuilder.cs	el archivo de origen no está
INTERNO	AuraStudio.Core/Library/PreparedMusicBuilder.cs	este formato viaja tal cual
INTERNO	AuraStudio.Core/Library/PreparedMusicBuilder.cs	hay que convertirlo y no hay convertidor
INTERNO	AuraStudio.Core/Library/PreparedMusicBuilder.cs	la música copiada es su propio preparado
INTERNO	AuraStudio.Core/Library/PreparedMusicBuilder.cs	no se pudo convertir: {ex.Message}
INTERNO	AuraStudio.Core/Library/PreparedMusicBuilder.cs	no se pudo copiar
INTERNO	AuraStudio.Core/Media/AiffToWav.cs	AIFF-C comprimido ({compression}): no se puede convertir
INTERNO	AuraStudio.Core/Media/AiffToWav.cs	bits por muestra no admitidos: {bits}
INTERNO	AuraStudio.Core/Media/AiffToWav.cs	canales fuera de rango: {channels}
INTERNO	AuraStudio.Core/Media/AiffToWav.cs	el AIFF está truncado
INTERNO	AuraStudio.Core/Media/AiffToWav.cs	el AIFF está truncado: dice tener más audio del que hay
INTERNO	AuraStudio.Core/Media/AiffToWav.cs	el AIFF no trae audio (falta el bloque SSND)
INTERNO	AuraStudio.Core/Media/AiffToWav.cs	el AIFF no trae su bloque COMM
INTERNO	AuraStudio.Core/Media/AiffToWav.cs	frecuencia fuera de rango: {sampleRate}
INTERNO	AuraStudio.Core/Media/AiffToWav.cs	no es un AIFF: el contenido dice \"{kind}\"
INTERNO	AuraStudio.Core/Media/AiffToWav.cs	no es un AIFF: falta la marca FORM
INTERNO	AuraStudio.Core/Networking/GitHubReleaseChecker.cs	GitHub respondió algo inesperado (status distinto de 200)
INTERNO	AuraStudio.Core/Networking/GitHubReleaseChecker.cs	la familia instalada no tiene repositorio al que preguntar (ST-046)
INTERNO	AuraStudio.Core/ThemePackager.cs	No se pudo escribir el paquete: {reason}.
